Id,Content
Main_LahaiRoi_YXBLDHJ_172_2,Nghe nói có người mất tích. Ha... Mong là mọi chuyện vẫn ổn.
Main_LahaiRoi_YXBLDHJ_173_1,Dấu tích và bóng tối... Bức tranh từ câu đố hiện lên trong đầu khi bạn liếc nhìn một điểm nào đó phía trước.
Main_LahaiRoi_YXBLDHJ_174_1,"Hiện tại, mọi thứ đã tạm ổn. Trong lúc chờ câu đố tiếp theo, cậu có chút ""thời gian rảnh"" cho riêng mình."
Main_LahaiRoi_YXBLDHJ_175_1,Sigrika có vẻ như đang có điều gì đó bận tâm. Có lẽ cậu nên hỏi thăm cô ấy.
Main_LahaiRoi_YXBLDHJ_176_1,"Cô gái cúi đầu bên giường, khóc thầm. Có lẽ cô ấy cần một chút thời gian một mình với suy nghĩ của mình."
Main_LahaiRoi_YXBLDHJ_177_1,"Lời mời đến vào thời điểm kỳ lạ, nhưng bạn vẫn quyết định đến điểm hẹn."
Main_LahaiRoi_YXBLDHJ_178_1,Mọi thứ cuối cùng cũng đã lắng xuống. Đến lúc thực sự tận hưởng buổi lễ trong khi còn có thể.
Main_LahaiRoi_YXBLDHJ_179_1,"Cô ấy đã ở ngay trước mặt tôi, rồi đột nhiên... Ngh..."
Main_LahaiRoi_YXBLDHJ_179_2,"Đừng lo, các giáo sư sẽ giải quyết chuyện này."
Main_LahaiRoi_YXBLDHJ_180_1,Chưa bao giờ xảy ra chuyện này. Tôi có linh cảm không lành.
Main_LahaiRoi_YXBLDHJ_180_2,"Cảm giác như linh tính ấy à?! Thôi, tạm thời tránh những câu đố bí hiểm đi đã..."
Main_LahaiRoi_YXBLDHJ_181_1,Denia đi đâu rồi? Tôi cần cô ấy giúp một việc.
Main_LahaiRoi_YXBLDHJ_181_2,Có lẽ cô ấy đang ngủ gật đâu đó.
Main_LahaiRoi_YXBLDHJ_182_1,"Ngón tay của Lynae lướt nhanh trên bộ điều khiển, đạt được điểm số cao đến khó tin. Cô hoàn toàn đắm chìm trong trò chơi, dường như không hề để ý đến sự có mặt của bạn..."
Main_LahaiRoi_YXBLDHJ_2_1,"{PlayerName}, có một vấn đề liên quan đến Lễ Hội Mặt Trời Mới mà tôi muốn thảo luận chi tiết."
Main_LahaiRoi_YXBLDHJ_2_2,"Nếu có thời gian, hãy đến tìm tôi tại tọa độ này."
Main_LahaiRoi_YXBLDHJ_2_3,"Và hãy nhớ điều này: Khi kẻ xa lạ chạm vào ""sự thật"", cánh cửa giấc mơ sẽ hiện ra."
Main_LahaiRoi_YXBLDHJ_25_1,"Bạn cảm thấy thế nào, {PlayerName}?"
Main_LahaiRoi_YXBLDHJ_25_2,Tôi ổn.
Main_LahaiRoi_YXBLDHJ_25_3,Đầu tôi đau quá.
Main_LahaiRoi_YXBLDHJ_25_4,Rất vui khi nghe điều đó.
Main_LahaiRoi_YXBLDHJ_25_5,Không có gì nghiêm trọng đâu. Đừng lo.
Main_LahaiRoi_YXBLDHJ_25_6,Một tần số mạnh đột ngột cắt đứt tín hiệu ngay sau khi bạn bước vào Mặt Tối. Rốt cuộc đã xảy ra chuyện gì ở đó?
Main_LahaiRoi_YXBLDHJ_25_7,(Hãy kể cho cô ấy chuyện gì đã xảy ra.)
Main_LahaiRoi_YXBLDHJ_25_8,Tacet Discord… chúng không thuộc về Mặt Tối. Tình hình có vẻ còn phức tạp hơn chúng ta tưởng.
Main_LahaiRoi_YXBLDHJ_25_9,Và cậu học sinh mà bạn đã gặp—
Main_LahaiRoi_YXBLDHJ_25_10,Sigrika. Những Hồi Ảnh đã nhắc đến tên cô ấy.
Main_LahaiRoi_YXBLDHJ_25_11,Cô ấy là người như thế nào?
Main_LahaiRoi_YXBLDHJ_25_12,"Cô ấy được coi là ""người kế vị tương lai của Lục Heliodic"". Một học viên ưu tú, xuất sắc trong việc giải mã ký tự cổ, và đam mê mọi khía cạnh của cuộc sống tại Học viện."
Main_LahaiRoi_YXBLDHJ_25_13,Không bao giờ ngần ngại ra tay giúp đỡ. Lòng tốt ấy đã mang về cho cô ấy rất nhiều người bạn.
Main_LahaiRoi_YXBLDHJ_25_14,Bao gồm cả Nivora.
Main_LahaiRoi_YXBLDHJ_25_15,Tôi đã thấy họ bên nhau vài lần. Nivora's Reflection cũng từng nhắc đến cô ấy.
Main_LahaiRoi_YXBLDHJ_25_16,Cả hai ta đều biết Nivora thực sự là ai.
Main_LahaiRoi_YXBLDHJ_25_17,Bạn nghĩ Sigrika có thể là người mà Kiến Trúc Sư Vĩ Đại nhắc đến?
Main_LahaiRoi_YXBLDHJ_25_18,Cô ấy có lẽ vừa vô tình bước vào Mặt Tối.
Main_LahaiRoi_YXBLDHJ_25_19,Vẫn là… <ano=Kiến Trúc Sư Vĩ Đại>Nivora</ano> có thể đã ảnh hưởng đến cô ấy nhiều hơn bất kỳ ai khác.
Main_LahaiRoi_YXBLDHJ_25_20,"Ngoài ra, tôi cũng tò mò về câu đố mà cô ấy nhận được. Cô ấy nói đó là một loại hình vẽ ký hiệu."
Main_LahaiRoi_YXBLDHJ_25_21,Tôi đã xem qua tất cả các câu đố đã đăng ký cho Lễ Hội Mặt Trời Mới. Không có cái nào khớp với mô tả đó.
Main_LahaiRoi_YXBLDHJ_25_22,Vậy thì chúng ta sẽ phải nói chuyện trực tiếp với cô ấy.
Main_LahaiRoi_YXBLDHJ_25_23,Đúng ý tôi luôn. Lễ Hội Mặt Trời Mới có ý nghĩa rất lớn với Roya. Có lẽ cậu sẽ tìm thấy cô ấy ở địa điểm tổ chức sự kiện.
Main_LahaiRoi_YXBLDHJ_25_24,"Liên lạc với tôi nếu cần gì nhé, {PlayerName}. Tôi sẽ hỗ trợ hết sức có thể."
Main_LahaiRoi_YXBLDHJ_25_25,"Sau khi trở về thế giới thực, bạn thuật lại mọi chuyện cho Lucilla. Cô xác định cô gái mà bạn gặp chính là Sigrika, một trong những người kế vị của Heliodic Six.
Để thu thập thêm thông tin về những thay đổi gần đây ở Dark Side, bạn đến địa điểm tổ chức lễ hội để tìm cô ấy."
Main_LahaiRoi_YXBLDHJ_26_1,Tôi và Tiến sĩ Luuk sẽ nói chuyện với những học sinh mà bạn đã thấy xuất hiện ở Dark Side.
Main_LahaiRoi_YXBLDHJ_26_2,"Còn Sigrika, tôi sẽ giao cô ấy cho bạn."
Main_LahaiRoi_YXBLDHJ_26_3,"Nếu cậu cần giúp đỡ gì trong cuộc điều tra, hãy đến tìm tôi nhé. Và, {PlayerName}—với tư cách là một học sinh…"
Main_LahaiRoi_YXBLDHJ_26_4,Hãy dành chút thời gian thư giãn và tận hưởng lễ hội nào.
Main_LahaiRoi_YXBLDHJ_27_1,"Hử, {PlayerName}? Này! Ở đây này!"
Main_LahaiRoi_YXBLDHJ_28_1,"Lâu rồi không gặp, {PlayerName}! Mọi chuyện thế nào?"
Main_LahaiRoi_YXBLDHJ_28_2,"Thật vui khi gặp lại cậu, Lynae."
Main_LahaiRoi_YXBLDHJ_28_3,Mọi thứ ổn cả. Còn cậu?
Main_LahaiRoi_YXBLDHJ_28_4,"Ôi, thôi nào! Đừng có khách sáo với tôi chứ."
Main_LahaiRoi_YXBLDHJ_28_5,"Dạo này tôi khỏe lắm. Chỉ là bận ngập đầu với chuyện của Học viện thôi. Ha, nhớ làm sao những ngày tôi có thể muốn đi đâu thì đi."
Main_LahaiRoi_YXBLDHJ_28_6,Nhưng nhìn cậu kìa! Vẫn tràn đầy năng lượng nhỉ.
Main_LahaiRoi_YXBLDHJ_28_7,Dạo này mọi người có vẻ như đang ở trạng thái mơ hồ. Như thể họ vừa thức trắng đêm để ôn thi cả tháng vậy.
Main_LahaiRoi_YXBLDHJ_28_8,"Dù sao thì, bạn đến đây có việc gì? Tôi đoán là để dự lễ kỷ niệm?"
Main_LahaiRoi_YXBLDHJ_28_9,(Hỏi Lynae về Sigrika.)
Main_LahaiRoi_YXBLDHJ_28_10,"Sigrika à? Tôi biết cô ấy mà. Chúng tôi cùng khóa đấy. Cô ấy đã cứu tôi trong môn Lịch sử Văn hóa Royan. Không có cô ấy, tôi chắc chắn trượt môn đó rồi."
Main_LahaiRoi_YXBLDHJ_28_11,Giờ cô ấy kiểu như là tiền bối của tôi hay gì đó.
Main_LahaiRoi_YXBLDHJ_28_12,Cô ấy thực sự đã đến hỏi về cách chúng ta xử lý con Sâu Hư Không hồi trước.
Main_LahaiRoi_YXBLDHJ_28_13,Cô ấy nói ước gì mình có thể ở đó để giúp đỡ.
Main_LahaiRoi_YXBLDHJ_28_14,Và cô ấy cũng định xin chữ ký của cậu đấy!
Main_LahaiRoi_YXBLDHJ_28_15,Vì cậu đang tìm cô ấy… à phải rồi! Đi hỏi Denia thôi!
Main_LahaiRoi_YXBLDHJ_28_16,Cô ấy là bạn của Sigrika và phụ trách vé vào cửa buổi lễ. Cô ấy có thể biết Sigrika đang ở đâu.
Main_LahaiRoi_YXBLDHJ_29_1,"À, cô ấy đây rồi!"
Main_LahaiRoi_YXBLDHJ_3_1,"Lễ hội <te href=800031>Mặt Trời Mới</te> và những câu đố… Hm, nghe có vẻ thú vị đấy!"
Main_LahaiRoi_YXBLDHJ_3_2,"Đang nghĩ là có thể nhân cơ hội này mà thư giãn chút, thế mà ông Architect từ Fractsidus kia cũng nhắc đến chuyện đó…"
Main_LahaiRoi_YXBLDHJ_3_3,Vâng. Kiến Trúc Sư Vĩ Đại coi tất cả những gì diễn ra ở Lahai-Roi như một trò chơi.
Main_LahaiRoi_YXBLDHJ_3_4,"Nếu không có bạn, trò chơi ở Lahai-Roi sẽ chán biết mấy! Vậy nên... bạn nhận được quà!"
Main_LahaiRoi_YXBLDHJ_3_5,"Trong lễ kỷ niệm Tân Nhật sắp tới, giữa những học sinh đáng yêu... lại có một thành viên của Fractsidus."
Main_LahaiRoi_YXBLDHJ_3_6,"Một đặc vụ Fractsidus đang ẩn náu giữa các học sinh, chờ đợi thời cơ ra tay trong lễ kỷ niệm."
Main_LahaiRoi_YXBLDHJ_3_7,Có lẽ đó là điều mà Chủ tịch Lucilla muốn thảo luận.
Main_LahaiRoi_YXBLDHJ_3_8,"Hiểu rồi! Nhưng phần ""người đến từ phương xa"" là sao vậy?"
Main_LahaiRoi_YXBLDHJ_3_9,Có lẽ là một câu đố.
Main_LahaiRoi_YXBLDHJ_3_10,Hãy đến gặp Chủ tịch và xem bà ấy đang lên kế hoạch gì.
Main_LahaiRoi_YXBLDHJ_30_1,Cô ấy không có ở đây. Có lẽ lại đi giải đố rồi.
Main_LahaiRoi_YXBLDHJ_30_2,"Không sao đâu. Thành thật mà nói, tôi không nghĩ mình còn có thể tiếp tục như thế này nữa. Chỉ cần... nói với cô ấy là tôi cảm ơn."
Main_LahaiRoi_YXBLDHJ_30_3,"Đã quyết định chưa? Thôi được, chẳng ai trách cậu đâu. Không phải ai cũng mạnh mẽ như Sigrika."
Main_LahaiRoi_YXBLDHJ_30_4,Làm sao cô ấy làm được vậy? Chẳng trách họ gọi cô ấy là người kế vị tương lai của Lục Hạo Nhật...
Main_LahaiRoi_YXBLDHJ_30_5,"Đoán của cậu cũng chẳng khá hơn của tôi đâu. Đi à? Ừm, hẹn gặp lại."
Main_LahaiRoi_YXBLDHJ_30_6,"Chào, Denia! Cậu biết Sigrika đang ở đâu không?"
Main_LahaiRoi_YXBLDHJ_30_7,Cậu cũng đến để nhờ cô ấy giúp à? Phải xếp hàng thôi. Dạo này cô ấy cứ chạy ngược chạy xuôi vì mấy câu đố này.
Main_LahaiRoi_YXBLDHJ_30_8,"Cô ấy cũng đang tìm kiếm ""<te href=800034>Kho Báu của Minerva</te>"" à? Nhưng kỳ thi phân loại của cô ấy sắp tới rồi mà? Cô ấy xoay sở thế nào được nhỉ?"
Main_LahaiRoi_YXBLDHJ_30_9,"Bạn sẽ phải hỏi cô ấy. Cô ấy mới là người phải gánh vác danh hiệu ""Người Kế Vị Lục Heliodic"" kia mà."
Main_LahaiRoi_YXBLDHJ_30_10,Cá nhân tôi à? Tôi sẽ buông bỏ tất cả. Cuộc sống sẽ dễ dàng hơn nhiều.
Main_LahaiRoi_YXBLDHJ_30_11,"À, nhưng như vậy thì cô ấy sẽ không còn là Sigrika nữa."
Main_LahaiRoi_YXBLDHJ_30_12,"Heh. Cứ đợi ở đây thôi, cậu sẽ sớm gặp cô ấy thôi. Cô ấy suốt ngày ra vào Dark Side. Những cánh cổng kia có thể mở ở bất cứ đâu."
Main_LahaiRoi_YXBLDHJ_30_13,Biết đâu? Có khi cô ấy sẽ rơi từ trên trời xuống cũng nên.
Main_LahaiRoi_YXBLDHJ_30_14,...Như thế.
Main_LahaiRoi_YXBLDHJ_30_15,"...Ôi, Denia. Isla có ghé qua không?"
Main_LahaiRoi_YXBLDHJ_30_16,"Cô ấy đã làm được rồi. Bảo cảm ơn cậu. Có vẻ như cô ấy đã tự mình giải quyết được mọi chuyện, nên không cần sự giúp đỡ của cậu nữa."
Main_LahaiRoi_YXBLDHJ_30_17,"Ngoài ra, cậu có khách đến thăm."
Main_LahaiRoi_YXBLDHJ_30_18,Lớp trưởng Lynae! Cậu đã về! Tớ mừng quá! Còn đây là… ơ?
Main_LahaiRoi_YXBLDHJ_30_19,"Giờ cậu là đàn chị rồi, Sigrika. {PlayerName} và tớ chỉ là những đứa sinh viên năm nhất thấp cổ bé họng thôi."
Main_LahaiRoi_YXBLDHJ_30_20,C-Cậu à? Nhưng tôi...
Main_LahaiRoi_YXBLDHJ_30_21,"Nhân tiện, đây là {PlayerName}, người mà tôi đã kể với cậu."
Main_LahaiRoi_YXBLDHJ_30_22,Rất vui được gặp tiền bối.
Main_LahaiRoi_YXBLDHJ_30_23,Xin chào. Tôi là sinh viên mới ở đây.
Main_LahaiRoi_YXBLDHJ_30_24,Đợi đã—cậu chính là <i>tên</i> {PlayerName} à?! Không thể tin được cậu vẫn còn là tân binh…
Main_LahaiRoi_YXBLDHJ_30_25,Thật tuyệt khi cuối cùng cũng được gặp bạn! Tôi là Sigrika. Lynae đã kể cho tôi nghe tất cả về bạn. Không thể tin được bạn chính là người đã đánh bại Voidworm!
Main_LahaiRoi_YXBLDHJ_30_26,"Vậy, tôi có thể giúp gì cho bạn?"
Main_LahaiRoi_YXBLDHJ_30_27,Có phiền không nếu chúng ta nói chuyện riêng?
Main_LahaiRoi_YXBLDHJ_30_28,"Riêng tư à? Ủa, nghe có vẻ nghiêm trọng đấy. Tốt hơn là cậu nên giúp {Male=anh ấy;Female=cô ấy} đi, Sigrika!"
Main_LahaiRoi_YXBLDHJ_30_29,Không có gì nghiêm trọng đâu. Tôi chỉ có vài câu hỏi thôi.
Main_LahaiRoi_YXBLDHJ_30_30,"Vậy thì, chúng ta nên tìm một nơi yên tĩnh..."
Main_LahaiRoi_YXBLDHJ_30_31,Hãy đến gặp Nhà Tiên Tri. Tôi sẽ lo vé cho cậu.
Main_LahaiRoi_YXBLDHJ_30_32,"Ý hay đấy! Tớ có thể nhận câu đố mới luôn khi chúng ta đến đó. Cậu thật tuyệt vời, Nia!"
Main_LahaiRoi_YXBLDHJ_30_33,Đây là Denia.
Main_LahaiRoi_YXBLDHJ_30_34,"Được rồi, được rồi. Chúng ta hãy đến chỗ của Nhà Tiên Tri nào. Hẹn gặp lại sau, Lynae!"
Main_LahaiRoi_YXBLDHJ_30_35,"Ừ, tôi sẽ quay lại làm việc đây! Tạm biệt, {PlayerName}. Và nhớ kiểm tra tin nhắn khi có thời gian nhé."
Main_LahaiRoi_YXBLDHJ_30_36,Hẹn gặp lại!
Main_LahaiRoi_YXBLDHJ_30_37,"Theo gợi ý của Lynae, bạn gặp một cô gái tên Denia. Không lâu sau đó, bạn chứng kiến Sigrika rơi từ trên trời xuống."
Main_LahaiRoi_YXBLDHJ_30_38,Giờ thì cậu đi đi. Tạm biệt nhé.
Main_LahaiRoi_YXBLDHJ_31_1,...*Ngáp* Có chuyện gì à?
Main_LahaiRoi_YXBLDHJ_31_2,Về Lễ Hội Mặt Trời Mới...
Main_LahaiRoi_YXBLDHJ_31_3,Về Sigrika...
Main_LahaiRoi_YXBLDHJ_31_4,Về bạn...
Main_LahaiRoi_YXBLDHJ_31_5,Không có gì. Cảm ơn.
Main_LahaiRoi_YXBLDHJ_31_6,"Lễ kỷ niệm mặt trời mới. Đối với Roya, đó giống như... màn kết huy hoàng của nhiệm vụ kéo dài ngàn năm."
Main_LahaiRoi_YXBLDHJ_31_7,Nhưng trách nhiệm chỉ là cái tên hoa mỹ cho những xiềng xích mà chính bạn tự đeo lên mình.
Main_LahaiRoi_YXBLDHJ_31_8,Vậy là không thích trách nhiệm à?
Main_LahaiRoi_YXBLDHJ_31_9,Tôi thấy cuộc sống nhẹ nhàng hơn khi không còn gánh nặng thừa thãi.
Main_LahaiRoi_YXBLDHJ_31_10,Hỏi cô ấy bất cứ điều gì bạn muốn biết. Chắc chắn cô ấy sẽ giúp bạn.
Main_LahaiRoi_YXBLDHJ_31_11,Đó chính là kiểu người nhàm chán đến mức dễ đoán của cô ta.
Main_LahaiRoi_YXBLDHJ_31_12,Hả?
Main_LahaiRoi_YXBLDHJ_32_1,"Hãy đến địa điểm đi, tiền bối."
Main_LahaiRoi_YXBLDHJ_33_1,Hứng thú chứ? Đây là Khu Vui Chơi Mind Dive. Những trò chơi ở đây chân thực đến mức bạn có thể dễ dàng quên cả ngày trôi qua.
Main_LahaiRoi_YXBLDHJ_33_2,Bạn có muốn thử một cái không?
Main_LahaiRoi_YXBLDHJ_33_3,Được rồi.
Main_LahaiRoi_YXBLDHJ_33_4,Có lẽ sau.
Main_LahaiRoi_YXBLDHJ_33_5,Vậy thì chúng ta hãy đến gặp Nhà Tiên Tri trước đi.
Main_LahaiRoi_YXBLDHJ_330_1,Hãy đi tìm Nhà Tiên Tri trước.
Main_LahaiRoi_YXBLDHJ_34_1,Điểm cao đến thế… Cậu làm được như vậy sao?
Main_LahaiRoi_YXBLDHJ_34_2,Lúc nào đó cậu phải cho tôi xem bí mật của cậu nhé!
Main_LahaiRoi_YXBLDHJ_35_1,Tôi nghe nói học sinh nào giải được nhiều câu đố nhất sẽ được Học viện ban cho một điều ước.
Main_LahaiRoi_YXBLDHJ_35_2,Điều ước của bạn là gì?
Main_LahaiRoi_YXBLDHJ_35_3,Ừm... À... Tôi muốn chụp một bức ảnh rõ nét về một con chim. Yeah!
Main_LahaiRoi_YXBLDHJ_35_4,(Cô ấy có vẻ do dự. Liệu cô ấy đang cố che giấu điều gì?)
Main_LahaiRoi_YXBLDHJ_35_5,Không có điều ước nào lớn lao hơn sao?
Main_LahaiRoi_YXBLDHJ_35_6,Có vẻ như cậu vừa bịa ra thôi.
Main_LahaiRoi_YXBLDHJ_35_7,Cái này đủ tốt với tôi rồi.
Main_LahaiRoi_YXBLDHJ_35_8,Tất nhiên là không...
Main_LahaiRoi_YXBLDHJ_35_9,"Denia nói chủ đề năm nay là về văn hóa Royan. Là một người Roya, thật tiếc nếu không tham gia."
Main_LahaiRoi_YXBLDHJ_35_10,Một người bạn tốt của tôi cũng rất thích sự kiện này. Chúng tôi từng cùng nhau giải những câu đố.
Main_LahaiRoi_YXBLDHJ_35_11,"Tôi không biết giờ cô ấy ở đâu, nhưng tôi muốn tiếp tục tiến lên, vì cô ấy, cho đến khi cô ấy trở lại."
Main_LahaiRoi_YXBLDHJ_35_12,"Tôi nghĩ nếu làm tốt, cô ấy sẽ vui lắm!"
Main_LahaiRoi_YXBLDHJ_35_13,"Nhìn kìa, Sigrika vừa vượt điểm của cậu rồi."
Main_LahaiRoi_YXBLDHJ_35_14,Đó là một người kế vị Heliodic Six xứng đáng. Điều đó là đương nhiên.
Main_LahaiRoi_YXBLDHJ_35_15,Sẽ còn bất ngờ hơn nếu cô ấy không giải được chúng.
Main_LahaiRoi_YXBLDHJ_35_16,...
Main_LahaiRoi_YXBLDHJ_35_17,Đi thôi.
Main_LahaiRoi_YXBLDHJ_35_18,"Dù đã giành được vị trí hàng đầu trên bảng xếp hạng sự kiện, rõ ràng có điều gì đó đang khiến Sigrika bận tâm."
Main_LahaiRoi_YXBLDHJ_36_1,"Hôm qua khi gặp cậu ở Dark Side, tôi không ngờ cậu chính là người trong những câu chuyện của Lynae."
Main_LahaiRoi_YXBLDHJ_36_2,Cô ấy nói cậu rất quyết tâm. Cậu luôn làm bất cứ điều gì mình đã quyết.
Main_LahaiRoi_YXBLDHJ_36_3,Tôi nghĩ điều đó thật tuyệt vời.
Main_LahaiRoi_YXBLDHJ_37_1,"Đây rồi. Denia đã tìm ra chỗ này. Nơi này yên tĩnh, và không có nhiều người lui tới."
Main_LahaiRoi_YXBLDHJ_37_2,Xem này? Hoàn hảo để trò chuyện đấy.
Main_LahaiRoi_YXBLDHJ_37_3,"Đàn anh, cậu... muốn nói về chuyện xảy ra ở Mặt Tối phải không?"
Main_LahaiRoi_YXBLDHJ_37_4,"(Đến khi nào biết rõ lập trường của cô ấy, tôi sẽ không nhắc đến Kiến Trúc Sư Vĩ Đại.)"
Main_LahaiRoi_YXBLDHJ_37_5,(Tôi sẽ xem cô ấy nói gì về những chủ đề khác trước đã.)
Main_LahaiRoi_YXBLDHJ_37_6,Denia nói dạo này cậu bận giải đố lắm.
Main_LahaiRoi_YXBLDHJ_37_7,Vâng. Thật là vui. Tôi muốn giải quyết càng nhiều càng tốt trước khi lễ kỷ niệm kết thúc.
Main_LahaiRoi_YXBLDHJ_37_8,Có thấy gì bất thường khi ở trong đó không?
Main_LahaiRoi_YXBLDHJ_37_9,"Chà, mọi thứ ở trong đó đều kỳ lạ."
Main_LahaiRoi_YXBLDHJ_37_10,Bạn biết người ta vẫn nói rằng Tối Tăm phản chiếu bản chất thật nhất của con người chứ?
Main_LahaiRoi_YXBLDHJ_37_11,"Ngày nọ, tôi từng thấy một con mèo đen muốn trở về nhà. Đó là một chú mèo thông minh, với đôi cánh đen để bay lượn."
Main_LahaiRoi_YXBLDHJ_37_12,"Lần khác, tôi đã trò chuyện hàng giờ với một hồn ma. Tôi không nhìn thấy cô ấy, nhưng tôi nghe thấy giọng nói của cô ấy."
Main_LahaiRoi_YXBLDHJ_37_13,Con mèo đen đã tìm được nhà chưa?
Main_LahaiRoi_YXBLDHJ_37_14,Hồn ma này đã nói gì vậy?
Main_LahaiRoi_YXBLDHJ_37_15,"Không, nó biến mất vội vàng lắm. Giờ nghĩ lại, chắc chỉ là ảo giác của ai đó thôi."
Main_LahaiRoi_YXBLDHJ_37_16,Cô ấy nói phải đi đến một nơi rất xa để làm một việc cực kỳ quan trọng. Rằng sẽ lâu lắm mới được gặp lại gia đình... nên cô ấy cảm thấy hơi cô đơn.
Main_LahaiRoi_YXBLDHJ_37_17,Nhưng cô ấy đã rất quyết tâm... điều đó làm trái tim tôi ấm áp. Tôi không bao giờ quên được cô ấy.
Main_LahaiRoi_YXBLDHJ_37_18,"Những trải nghiệm kỳ lạ mà cuốn hút đến thế. Tôi có thể dành cả ngày ở Dark Side, bỏ lại mọi muộn phiền phía sau."
Main_LahaiRoi_YXBLDHJ_37_19,Nhưng những xáo trộn ở trong đó gần đây... Chắc hẳn cậu cũng đã nghe rồi.
Main_LahaiRoi_YXBLDHJ_37_20,Những thứ chúng ta thấy hôm qua ấy…
Main_LahaiRoi_YXBLDHJ_37_21,"Vâng. Đặc biệt là ký tự đó, tự dưng lại sáng lên như vậy."
Main_LahaiRoi_YXBLDHJ_37_22,"Xem này? Nếu cứ để thế này, nó chỉ là một phù hiệu bình thường thôi."
Main_LahaiRoi_YXBLDHJ_37_23,"Nhưng, nếu tôi gọi đúng Tên Thật của nó..."
Main_LahaiRoi_YXBLDHJ_37_24,…Ta có thể đánh thức sức mạnh đang ngủ sâu bên trong.
Main_LahaiRoi_YXBLDHJ_37_25,Điều gì đã triệu hồi kẻ mà chúng ta từng thấy trước đây?
Main_LahaiRoi_YXBLDHJ_37_26,"Tôi không biết nữa... Tôi đã cố lần theo nguồn gốc, nhưng những ký tự đó dường như xuất hiện từ hư không."
Main_LahaiRoi_YXBLDHJ_37_27,Đáng để xem xét kỹ hơn. Chúng ta nên quay lại Mặt Tối.
Main_LahaiRoi_YXBLDHJ_37_28,Vậy thì chúng ta sẽ cần thứ này.
Main_LahaiRoi_YXBLDHJ_37_29,"Xin chào? Cậu nghe thấy tôi không, Didi? Dậy đi. Là Sigrika đây. Đến giờ làm việc rồi."
Main_LahaiRoi_YXBLDHJ_37_30,"Didi… Đơn vị Tiên Tri Khoa Học. Cái tên ""Divinator"" được giữ nguyên do tỷ lệ ủng hộ cao từ học viên."
Main_LahaiRoi_YXBLDHJ_37_31,Đăng nhập người dùng… Sigrika… Chuyển sang Kênh Câu Đố!
Main_LahaiRoi_YXBLDHJ_37_32,"Sigrika kể về những thay đổi ở Mặt Tối, chẳng hạn như những ký tự lạ cứ xuất hiện không rõ từ đâu. Dù Sigrika vẫn chưa biết nguồn gốc và mục đích của chúng, nhưng đây vẫn là một manh mối đáng tin cậy.
Cô ấy đề xuất dùng câu đố như một cách để quay lại Bóng Tối."
Main_LahaiRoi_YXBLDHJ_38_1,"Nếu bạn muốn một câu đố, hãy trả lời câu hỏi của tôi."
Main_LahaiRoi_YXBLDHJ_38_2,Một buổi hỏi đáp à? Thật sao?
Main_LahaiRoi_YXBLDHJ_38_3,"Bóng tối của không gian sâu thẳm, hay băng giá của vùng đất băng giá?"
Main_LahaiRoi_YXBLDHJ_38_4,Đen.
Main_LahaiRoi_YXBLDHJ_38_5,Trắng.
Main_LahaiRoi_YXBLDHJ_38_6,Có màu nào khác để lựa chọn không?
Main_LahaiRoi_YXBLDHJ_38_7,Vũ trụ sâu thẳm và vùng băng giá đều là những điều bí ẩn... nhưng tôi thích những gam màu ấm áp hơn. Chúng khiến tôi nhớ đến ánh mặt trời.
Main_LahaiRoi_YXBLDHJ_38_8,"Nghiên cứu một mình, hay cùng bạn bè chơi game?"
Main_LahaiRoi_YXBLDHJ_38_9,Nghiên cứu cô độc.
Main_LahaiRoi_YXBLDHJ_38_10,Chơi game cùng bạn bè.
Main_LahaiRoi_YXBLDHJ_38_11,Cả hai.
Main_LahaiRoi_YXBLDHJ_38_12,"Ân huệ của sự thấu hiểu kỳ diệu, hay là sự công nhận xứng đáng từ người khác?"
Main_LahaiRoi_YXBLDHJ_38_13,Sự thấu hiểu kỳ diệu.
Main_LahaiRoi_YXBLDHJ_38_14,Được người khác công nhận.
Main_LahaiRoi_YXBLDHJ_38_15,Không phải cái nào cả. Tôi làm điều mình muốn.
Main_LahaiRoi_YXBLDHJ_38_16,Bạn trả lời nhanh quá!
Main_LahaiRoi_YXBLDHJ_38_17,Bạn trả lời nhanh quá!
Main_LahaiRoi_YXBLDHJ_38_18,Tôi không ngờ cậu lại trả lời như vậy!
Main_LahaiRoi_YXBLDHJ_38_19,Còn tôi... chắc phải nỗ lực hơn mới được.
Main_LahaiRoi_YXBLDHJ_38_20,Didi... Đang phân tích dữ liệu... Trình bày kết quả...
Main_LahaiRoi_YXBLDHJ_39_1,Nhìn này! Đây là câu đố.
Main_LahaiRoi_YXBLDHJ_39_2,Đó là một bức ảnh.
Main_LahaiRoi_YXBLDHJ_39_3,Vâng. Tất cả những câu đố của Didi đều là hình ảnh. Lối vào Mặt Tối được giấu đâu đó trong đó.
Main_LahaiRoi_YXBLDHJ_39_4,Và tìm được lối thoát khỏi Mặt Tối sẽ giải được câu đố.
Main_LahaiRoi_YXBLDHJ_39_5,(Xem xét bức ảnh.)
Main_LahaiRoi_YXBLDHJ_39_6,"Nhìn chỗ học sinh đang đứng kìa. Hừm, hình như tôi nhận ra chỗ này..."
Main_LahaiRoi_YXBLDHJ_39_7,Cô ấy đang vẽ gì vậy?
