Id,Content
Main_LahaiRoi_ZRJDYKX_34_13,Chúng ta đi mua một cái bánh cam nhé. Tôi đã hứa với Sigrika là chúng ta sẽ cùng nhau ăn mừng. Cô ấy thích cam.
Main_LahaiRoi_ZRJDYKX_34_14,"Nhưng nhớ thêm tất cả những gì tôi đã đề cập trước đó vào nhé, được không?"
Main_LahaiRoi_ZRJDYKX_34_15,"Vì đã hứa giúp đỡ tại Reactor Drive, Sigrika sẽ không thể cùng bạn ăn mừng sinh nhật của Denia.
Trước khi rời đi, cô ấy hứa với Denia sẽ cùng nhau đón sinh nhật tiếp theo."
Main_LahaiRoi_ZRJDYKX_35_1,Kể cho Arman nghe về chiếc bánh.
Main_LahaiRoi_ZRJDYKX_35_2,"Denia cần một chiếc bánh sinh nhật, nhưng tôi không nghĩ những chiếc bán ở Học viện sẽ phù hợp."
Main_LahaiRoi_ZRJDYKX_35_3,Ngay cả những người bán hàng cũng không dám động vào chúng. Đừng mua chúng.
Main_LahaiRoi_ZRJDYKX_35_4,Chúng tôi sẽ lo phần bánh. Nguyên liệu và quy trình chuẩn bị cần được kiểm tra kỹ lưỡng.
Main_LahaiRoi_ZRJDYKX_35_5,Cô ấy đã nói rõ loại bánh nào cô ấy muốn chưa?
Main_LahaiRoi_ZRJDYKX_35_6,Một chiếc bánh cam.
Main_LahaiRoi_ZRJDYKX_35_7,Một chiếc bánh cam.
Main_LahaiRoi_ZRJDYKX_35_8,Sao chép.
Main_LahaiRoi_ZRJDYKX_35_9,Có một số yêu cầu bổ sung.
Main_LahaiRoi_ZRJDYKX_35_10,"Thêm Pop Rocks Đậu Cầu Vồng, hạt Thông Bách Bò bò, và Vỏ Trái Cây."
Main_LahaiRoi_ZRJDYKX_35_11,?
Main_LahaiRoi_ZRJDYKX_35_12,Arman đã thu hồi tin nhắn.
Main_LahaiRoi_ZRJDYKX_35_13,Tôi đã nắm rõ. Chúng tôi sẽ thực hiện. Dự kiến sẽ hoàn tất vào tối nay.
Main_LahaiRoi_ZRJDYKX_38_1,"Bạn đã quyết định chưa? Denia, rốt cuộc là gì vậy?"
Main_LahaiRoi_ZRJDYKX_38_2,Tạm thời giữ bí mật.
Main_LahaiRoi_ZRJDYKX_38_3,Chiếc bánh sẽ sẵn sàng vào tối nay.
Main_LahaiRoi_ZRJDYKX_38_4,Tối nay...
Main_LahaiRoi_ZRJDYKX_38_5,Tối nay có lẽ tôi không thể được... Tôi... tôi đã hứa với Professor Mornye là sẽ giúp ở Reactor Drive hôm nay...
Main_LahaiRoi_ZRJDYKX_38_6,...
Main_LahaiRoi_ZRJDYKX_38_7,"Tiếc quá, Siggy. Tôi đã định chia sẻ bánh sinh nhật với cậu, nhưng có lẽ cậu đành phải ăn đồ còn thừa thôi."
Main_LahaiRoi_ZRJDYKX_38_8,"Bánh sinh nhật...? Khoan, hôm nay là sinh nhật bạn sao? Vậy ra Rover là..."
Main_LahaiRoi_ZRJDYKX_38_9,Denia muốn làm bất ngờ cho bạn.
Main_LahaiRoi_ZRJDYKX_38_10,Vậy thì tôi... tôi sẽ để lại một tin nhắn cho Professor Mornye...
Main_LahaiRoi_ZRJDYKX_38_11,"Không sao đâu, Siggy. Tôi chắc chắn rằng bạn có việc cực kỳ quan trọng cần giải quyết với Giáo sư Mornye."
Main_LahaiRoi_ZRJDYKX_38_12,"À, xin nghỉ một ngày thỉnh thoảng thì đâu có..."
Main_LahaiRoi_ZRJDYKX_38_13,Không. Không thể trốn tránh được.
Main_LahaiRoi_ZRJDYKX_38_14,"Làm sao bạn có thể trở thành người mà bạn ngưỡng mộ, nếu bạn cứ trốn tránh những điều như thế này?"
Main_LahaiRoi_ZRJDYKX_38_15,"Nhưng... không phải là bạn người đã bảo tôi ""cứ bỏ chạy đi"" suốt thời gian qua sao, Denia?"
Main_LahaiRoi_ZRJDYKX_38_16,Chỉ là để bạn cảm thấy tốt hơn thôi. Tôi nói điều này với tất cả mọi người mà.
Main_LahaiRoi_ZRJDYKX_38_17,Không. Hôm nay cậu cư xử kỳ lạ quá.
Main_LahaiRoi_ZRJDYKX_38_18,"Bỗng dưng bạn bảo tôi ra ngoài, bắt tôi chụp ảnh với bạn, còn tiết lộ đó là sinh nhật bạn, rồi... lại bảo tôi đừng bỏ chạy... Điều này... Hoàn toàn không giống bạn chút nào cả..."
Main_LahaiRoi_ZRJDYKX_38_19,"Siggy, tôi..."
Main_LahaiRoi_ZRJDYKX_38_20,Bạn đang giấu tôi điều gì sao?
Main_LahaiRoi_ZRJDYKX_38_21,"Ồ, vào lúc này, cậu không thể ít tinh ý hơn một chút được sao, Sigrika?"
Main_LahaiRoi_ZRJDYKX_38_22,"Nếu bạn muốn tôi tiếp tục giả vờ ngốc, tôi có thể làm điều đó, và tôi sẽ để mọi chuyện như vậy. Như thường lệ."
Main_LahaiRoi_ZRJDYKX_38_23,"Nhưng, chỉ có một điều tôi muốn chắc chắn... Năm sau vào dịp này, bạn có còn kỷ niệm sinh nhật của mình không?"
Main_LahaiRoi_ZRJDYKX_38_24,Tôi sẽ...
Main_LahaiRoi_ZRJDYKX_38_25,Vậy thì năm sau... chúng ta sẽ cùng nhau đón sinh nhật của bạn. Hứa nhé?
Main_LahaiRoi_ZRJDYKX_38_26,Lời hứa.
Main_LahaiRoi_ZRJDYKX_38_27,"Khi thời điểm thích hợp đến, sao chúng ta không cùng nhau làm một chiếc bánh nhỉ?"
Main_LahaiRoi_ZRJDYKX_38_28,Tôi cứ tưởng bạn nói chỉ có một điều bạn muốn đảm bảo thôi mà...
Main_LahaiRoi_ZRJDYKX_38_29,Denia vẫn còn vài lần kiểm tra tối nay. Có lẽ phải đợi vài ngày nữa để cô ấy hồi phục hoàn toàn thì mới được...
Main_LahaiRoi_ZRJDYKX_38_30,"Giọng bạn nghe y hệt Dr. Herssen, Senior."
Main_LahaiRoi_ZRJDYKX_38_31,"Không sao đâu, chúng ta đã có lời hứa rồi... Được rồi, tôi đi sắp xếp vài tài liệu đây."
Main_LahaiRoi_ZRJDYKX_38_32,"Cậu đi lấy những tập tin đó đi, Sigrika..."
Main_LahaiRoi_ZRJDYKX_38_33,"Chúc mừng sinh nhật, Denia!"
Main_LahaiRoi_ZRJDYKX_38_34,"Phù, khó thật... Có cô ấy ở đây, tôi lúc nào cũng không ổn được."
Main_LahaiRoi_ZRJDYKX_38_35,"Thôi thì, điều đó đã khiến mọi thứ trở nên rất khó xử vào cuối cùng... Nếu bạn chỉ nghe lời tôi và bỏ qua thì đã..."
Main_LahaiRoi_ZRJDYKX_38_36,Sigrika thực sự quan tâm đến bạn.
Main_LahaiRoi_ZRJDYKX_38_37,Bạn sẽ hối hận đấy.
Main_LahaiRoi_ZRJDYKX_38_38,"Ồ, thật là ranh mãnh, sao đột nhiên lại tỏ ra tốt bụng và tử tế đến vậy."
Main_LahaiRoi_ZRJDYKX_38_39,"Thành thật mà nói, tôi thực sự rất ấn tượng khi nghe những lời đó từ bạn, {PlayerName}... Tôi đoán là bạn đã trải qua rất nhiều lời từ biệt, phải không?"
Main_LahaiRoi_ZRJDYKX_38_40,"Mạnh mẽ và chu đáo. Cứ tiếp tục như thế này, và tôi e là tôi sẽ thực sự yêu bạn mất."
Main_LahaiRoi_ZRJDYKX_38_41,...
Main_LahaiRoi_ZRJDYKX_38_42,"Xong rồi, giờ giải lao kết thúc rồi. Mấy ngày qua bị nhốt trên giường bệnh, tôi suýt chết vì buồn chán luôn. Sao chúng ta không cùng chơi vài trò chơi điện tử nhỉ, {PlayerName}?"
Main_LahaiRoi_ZRJDYKX_38_43,"Vì đã hứa giúp đỡ tại Reactor Drive, Sigrika sẽ không thể cùng bạn ăn mừng sinh nhật của Denia.
Trước khi rời đi, cô ấy hứa với Denia sẽ cùng nhau đón sinh nhật tiếp theo."
Main_LahaiRoi_ZRJDYKX_39_1,"Nhìn tất cả những trò chơi này xem... Bạn đang nghĩ gì vậy, {PlayerName}? Tôi đang nghĩ đến Lahai-Roi Blocks..."
Main_LahaiRoi_ZRJDYKX_39_2,Catchow.
Main_LahaiRoi_ZRJDYKX_39_3,"Khoan đã, thật á...? Tôi đã gợi ý cho cậu rồi mà."
Main_LahaiRoi_ZRJDYKX_39_4,"Đừng nói là bạn là kiểu người mà hẹn hò rồi lại muốn xem phim riêng, rồi chỉ gặp nhau sau đó thôi."
Main_LahaiRoi_ZRJDYKX_39_5,Chơi Lahai-Roi Blocks cùng bạn gợi lại những ký ức tồi tệ.
Main_LahaiRoi_ZRJDYKX_39_6,"Ugh... Bạn có một trí nhớ tốt thật đấy, {PlayerName}... Được rồi, chúng ta bắt đầu với trò chơi của bạn nhé."
Main_LahaiRoi_ZRJDYKX_4_1,"{PlayerName} đã đến. Vâng, tôi hiểu rồi. Xin bạn hãy yên tâm."
Main_LahaiRoi_ZRJDYKX_4_2,"Xin lỗi vì phải triệu tập bạn đột ngột như thế này, {PlayerName}. Tôi là Arman, người đã gửi tin nhắn. Tình hình tệ hơn chúng ta dự đoán, nên tôi sẽ nói ngắn gọn."
Main_LahaiRoi_ZRJDYKX_4_3,Denia thế nào rồi?
Main_LahaiRoi_ZRJDYKX_4_4,"Cô ấy... đã tỉnh. Nhưng đúng như chúng ta lo sợ, Fractsidus đã tác động đến cô ấy."
Main_LahaiRoi_ZRJDYKX_4_5,"Sau khi tỉnh dậy, tần số của cô ấy đã suy thoái nhanh chóng thành hỏng hóc hệ thống. Theo ước tính của Học viện Rabelle, cô ấy chỉ còn... một tuần. Tốt nhất là vậy."
Main_LahaiRoi_ZRJDYKX_4_6,Điều gì đã sai?
Main_LahaiRoi_ZRJDYKX_4_7,Không biết. Chúng ta không đủ thời gian để xác định liệu nó là vấn đề sinh lý... hay do Threnodian gây ra.
Main_LahaiRoi_ZRJDYKX_4_8,Liên bang Mới đang truy tố về vụ việc Stridergate và tần số dư còn sót lại tại Dimmr Plains. Họ yêu cầu Denia phải giao nộp ngay lập tức.
Main_LahaiRoi_ZRJDYKX_4_9,"Tất nhiên, chúng tôi đã không khuất phục. Denia là học viên của Học viện Startorch. Nếu đưa cô ấy đến đó, cô ấy sẽ chỉ là một đối tượng nghiên cứu đơn thuần... và chúng tôi sẽ mất đi cơ hội duy nhất để tìm ra sự thật hoặc bác bỏ mọi cáo buộc."
Main_LahaiRoi_ZRJDYKX_4_10,"Tôi hiểu rồi... Khi bạn nói ""thách thức các cáo buộc,"" bạn có ý nói Denia là chìa khóa để phá vỡ thế bế tắc này sao?"
Main_LahaiRoi_ZRJDYKX_4_11,"Chính xác. Thứ nhất, mối liên hệ của cô ấy với Voidborne Threnodian có giá trị nghiên cứu khổng lồ. Ngay cả khi Stridergate bị phong ấn, cô ấy vẫn có thể mở ra những hướng đi mới cho khoa học Voidmatter."
Main_LahaiRoi_ZRJDYKX_4_12,"Và dựa trên việc I.R.I.S. xem xét những tương tác trước đây của chúng ta, Denia có lẽ biết nguồn gốc của tần số Threnodian tại Dimmr Plains. Cô ấy cũng biết lý do tại sao tình trạng của cô ấy đang xấu đi."
Main_LahaiRoi_ZRJDYKX_4_13,"Nếu cô ấy chịu hợp tác, chúng ta có thể giải quyết mọi chuyện trước khi New Fed buộc chúng ta phải hành động. Chúng ta sẽ giúp đỡ cô ấy. Cô ấy sẽ hỗ trợ làm báo cáo. Lý tưởng nhất, đó sẽ là một tình huống đôi bên cùng có lợi."
Main_LahaiRoi_ZRJDYKX_4_14,Có vẻ mọi chuyện không suôn sẻ lắm.
Main_LahaiRoi_ZRJDYKX_4_15,Không. Cô ấy... luôn kháng cự. Với bất kỳ hình thức tiếp xúc nào.
Main_LahaiRoi_ZRJDYKX_4_16,"Đây là nơi chúng tôi cần bạn, {PlayerName}. Tôi chắc chắn bạn hiểu, sự ổn định tinh thần là điều kiện tiên quyết để kiểm soát tần số. Bạn đã có liên lạc trước với cô ấy, và... kinh nghiệm của bạn với Threnodians cũng khiến bạn trở thành một điểm tựa an toàn hơn trong cuộc đàm phán."
Main_LahaiRoi_ZRJDYKX_4_17,"(Denia có thể là một khởi đầu khả thi. Nhưng cho đến khi tôi tìm hiểu được Fractsidus đang lên kế hoạch gì và hiện tại họ đang ở đâu, tôi không nên mạo hiểm bất cứ điều gì.)"
Main_LahaiRoi_ZRJDYKX_4_18,Tôi sẽ nói chuyện với cô ấy và từ đó sẽ đưa ra nhận định của mình.
Main_LahaiRoi_ZRJDYKX_4_19,"Ngoài ra, tôi muốn cuộc họp này phải được giữ kín tuyệt đối. Không được để lại bất kỳ hồ sơ nào, ngay cả trong kho lưu trữ của I.R.I.S. cũng không."
Main_LahaiRoi_ZRJDYKX_4_20,"Đã rõ. Vậy tôi sẽ giao việc này cho bạn, {PlayerName}. Danh tính của cô ấy hiện chỉ được rất ít người biết, tôi đảm bảo với bạn."
Main_LahaiRoi_ZRJDYKX_40_1,"Khoan đã, nhân vật bạn đang sử dụng... Có phải là tôi không?"
Main_LahaiRoi_ZRJDYKX_40_2,Cảm giác này hơi... lạ. Và người bên cạnh bạn là Sigrika sao?
Main_LahaiRoi_ZRJDYKX_40_3,"Ồ, có cái bánh đang rơi xuống kìa!"
Main_LahaiRoi_ZRJDYKX_40_4,Giữ cần điều khiển ổn định.
Main_LahaiRoi_ZRJDYKX_41_1,Có vẻ như Sigrika và tôi không thể tạo nên một cặp đôi ăn ý... Thật đáng tiếc.
Main_LahaiRoi_ZRJDYKX_41_2,Người ta thường nói rằng: Hãy giỏi lên.
Main_LahaiRoi_ZRJDYKX_41_3,Điều đó liên quan gì đến chuyện này?
Main_LahaiRoi_ZRJDYKX_41_4,"Tôi vẫn chưa quen với những trò chơi mới này. Chúng ta cứ chơi Lahai-Roi Blocks đi, {PlayerName}."
Main_LahaiRoi_ZRJDYKX_41_5,"Hay là chúng ta thi xem ai đạt điểm cao nhỉ? Tôi đã giỏi cái này từ bé rồi, bạn biết mà."
Main_LahaiRoi_ZRJDYKX_41_6,Chắc chắn rồi.
Main_LahaiRoi_ZRJDYKX_41_7,Có phải vì chuyện này mà bạn ném vật thể vào tôi sao?
Main_LahaiRoi_ZRJDYKX_41_8,"Tuyệt vời! Cảm ơn, {PlayerName}."
Main_LahaiRoi_ZRJDYKX_41_9,Vẫn còn ôm giữ mối hận thù sao? Hay đây chỉ là cách bạn muốn thu hút sự chú ý của tôi?
Main_LahaiRoi_ZRJDYKX_42_1,Tôi không ngờ bạn lại giỏi đến mức này... Thật là...
Main_LahaiRoi_ZRJDYKX_42_2,"Dù sao thì, tôi tự hỏi, bạn và Siggy đã quen nhau bằng cách nào, {PlayerName}?"
Main_LahaiRoi_ZRJDYKX_42_3,Chúng tôi đã gặp nhau trong Lễ Hội Mặt Trời Mới.
Main_LahaiRoi_ZRJDYKX_42_4,"À, tôi nghe Siggy nhắc đến việc bạn đã giúp đỡ rất nhiều... Bạn có câu chuyện nào muốn chia sẻ không?"
Main_LahaiRoi_ZRJDYKX_42_5,Bạn biết chuyện gì đã xảy ra mà. Không phải các bạn là kẻ đứng sau tất cả sao?
Main_LahaiRoi_ZRJDYKX_42_6,Đó hoàn toàn không phải kế hoạch của tôi...
Main_LahaiRoi_ZRJDYKX_43_1,"Cậu định nói lời chia tay với cô ấy, đúng không?"
Main_LahaiRoi_ZRJDYKX_43_2,"Hình như... tôi chỉ muốn mời cô ấy một chiếc bánh, và sau đó, khi thời điểm thích hợp, tôi sẽ bộc bạch những điều này."
Main_LahaiRoi_ZRJDYKX_43_3,"Ý bạn là sinh nhật, lời chia tay, hay là bạn đã lừa dối cô ấy suốt thời gian qua?"
Main_LahaiRoi_ZRJDYKX_43_4,"Tất cả chuyện này, tôi đoán... Tôi thực ra đã mong cô ấy sẽ giận."
Main_LahaiRoi_ZRJDYKX_43_7,Bạn muốn cô ấy giận bạn sao? Vì sao?
Main_LahaiRoi_ZRJDYKX_43_8,"Như vậy thì... đến lúc cô ấy nhận ra tôi đã biến mất, cô ấy sẽ không quá đau lòng."
Main_LahaiRoi_ZRJDYKX_43_9,"Biết người bạn cũ đã chết còn hơn là mất đi một người bạn thật sự, phải không?"
Main_LahaiRoi_ZRJDYKX_43_10,Cô ấy sẽ không nhìn nhận nó theo cách đó đâu.
Main_LahaiRoi_ZRJDYKX_43_11,Thở dài. Đó là lý do tôi ghét những người như cậu.
Main_LahaiRoi_ZRJDYKX_43_12,Tự gánh vác mọi gánh nặng khi bạn biết mình có thể bỏ qua chúng... Đó chính là lối sống mà tôi căm ghét.
Main_LahaiRoi_ZRJDYKX_43_13,Nhưng bạn vẫn động viên cô ấy.
Main_LahaiRoi_ZRJDYKX_43_14,"Ôi, cậu ranh quá, vượt điểm của tôi trong lúc tôi đang mải nói chuyện."
Main_LahaiRoi_ZRJDYKX_43_15,Tôi còn cách nào khác để đánh bại bạn sao?
Main_LahaiRoi_ZRJDYKX_43_16,Chính bạn là người đã sử dụng chiêu trò này trước tiên...
Main_LahaiRoi_ZRJDYKX_43_17,"Thỉnh thoảng mắc vài lỗi nhỏ như thế này thực ra lại khiến bạn dễ gần hơn đấy, ok?"
Main_LahaiRoi_ZRJDYKX_43_18,"Dù sao thì, trời cũng đã muộn rồi, chúng ta nên tiếp tục đi thôi... Kho Lưu Trữ thường là nơi tôi thích thư giãn nhất. Tôi muốn ghé thăm nó thêm lần nữa."
Main_LahaiRoi_ZRJDYKX_43_19,"Bên trong Khu trò chơi Lặn Tâm trí, bạn và Denia trò chuyện về Sigrika, và bạn sẽ biết được suy nghĩ thật sự của Denia về cô ấy.
Sau một lát để lấy lại bình tĩnh, Denia tiếp tục cùng bạn theo lịch trình đã được sắp xếp trong ngày."
Main_LahaiRoi_ZRJDYKX_44_1,Denia? Tôi nghe Arman nói rằng bạn đã phải nhập viện ở phòng y tế vài ngày qua. Bạn cảm thấy thế nào rồi?
Main_LahaiRoi_ZRJDYKX_44_2,Tôi ổn. Không có gì phải lo lắng cả.
Main_LahaiRoi_ZRJDYKX_44_3,"À, bạn trông nhợt nhạt hơn trước. Bệnh nhân cần phải nghỉ ngơi thật nhiều."
Main_LahaiRoi_ZRJDYKX_44_4,"Và đây là... Ồ, khoan đã, bạn phải là {PlayerName}, đúng không? Tôi ngạc nhiên khi thấy Denia ở cùng bạn. Cô ấy không gây rắc rối gì cho bạn chứ?"
Main_LahaiRoi_ZRJDYKX_44_5,"Không, không hề. Hôm nay là sinh nhật của cô ấy, và phòng y tế bảo tôi đưa cô ấy ra ngoài hít thở không khí trong lành."
Main_LahaiRoi_ZRJDYKX_44_6,Thế ư? Điều đó lại khiến mọi chuyện càng thêm phần khả nghi.
Main_LahaiRoi_ZRJDYKX_44_7,Bạn đã biết nhau lâu chưa?
Main_LahaiRoi_ZRJDYKX_44_8,Chắc chắn rồi. Cô ấy rất dễ bị phát hiện vì cứ ngủ trưa ở đây suốt tuần đầu tiên đi học.
Main_LahaiRoi_ZRJDYKX_44_9,"Khi cô ấy nghe tôi cần dữ liệu về Bão Hư Vô lúc đó, cô ấy chỉ vội vã rời khỏi khuôn viên với cái bong bóng mờ ám của mình... Bạn thực sự đã nghĩ gì vậy?"
Main_LahaiRoi_ZRJDYKX_44_10,Chuyện đó đã qua từ lâu rồi... Chúng ta có thể tiếp tục được không?
Main_LahaiRoi_ZRJDYKX_44_11,Tôi cảm thấy mình nên truyền lại điều này cho càng nhiều người càng tốt trước khi rời đi. Còn bạn—đừng cố gắng làm anh hùng mọi lúc. Hãy học cách dựa vào những người xung quanh mình thường xuyên hơn.
Main_LahaiRoi_ZRJDYKX_44_12,Tốt nghiệp?
Main_LahaiRoi_ZRJDYKX_44_13,"Đây, cái này là dành cho bạn. Tôi chưa bao giờ có cơ hội trao nó cho bạn."
Main_LahaiRoi_ZRJDYKX_44_14,Bạn lúc nào cũng nhắc tôi về bộ sưu tập truyện cổ tích Royan đó. Tôi đã nhờ một người bạn in nó ra màu.
Main_LahaiRoi_ZRJDYKX_44_15,"Tôi không hề biết hôm nay là sinh nhật bạn, nên hãy coi đây là món quà sinh nhật từ tôi, Denia."
Main_LahaiRoi_ZRJDYKX_44_16,"Nastasha, đôi tay của bạn..."
Main_LahaiRoi_ZRJDYKX_44_17,"Chỉ là một vấn đề nhỏ từ sự cố lúc trước thôi. Đừng lo lắng, Dr. Herssen nói rằng vài năm nữa bạn sẽ hầu như không nhận ra nó đâu."
Main_LahaiRoi_ZRJDYKX_44_18,Nó đến từ sự ô nhiễm Voidmatter đó...
Main_LahaiRoi_ZRJDYKX_44_19,"Nhưng nếu nó có thể chữa lành như bạn nói, vậy thì... thực sự không cần bạn phải rời đi, đúng không? Với tất cả những công nghệ tiên tiến của Spacetrek Collective..."
Main_LahaiRoi_ZRJDYKX_44_20,"Rõ ràng, đó chính là lý do họ nhận định rằng tôi không thể ở lại đây được nữa. Môi trường của Lahai-Roi dường như có thứ gì đó khiến sự ô nhiễm trở nên tồi tệ hơn đối với hệ thần kinh."
Main_LahaiRoi_ZRJDYKX_44_21,N-Nhưng...
Main_LahaiRoi_ZRJDYKX_44_22,Ai mà ngờ được luận văn của mình lại giúp mình nghỉ hưu sớm thế này?
Main_LahaiRoi_ZRJDYKX_44_23,Nhưng bạn từng nói... rằng giấc mơ của bạn là...
Main_LahaiRoi_ZRJDYKX_44_24,"""Tiết lộ bí mật của các hạt Voidmatter cho toàn nhân loại ư?"" Tôi nhớ mình đã từng nói đại loại như vậy, phải... Nhưng nghe này, Denia, giấc mơ đôi khi chỉ là..."
Main_LahaiRoi_ZRJDYKX_44_25,Không. Không phải thế. Ngay cả một người như tôi cũng có thể nhận ra... Tất cả mọi người ở đây...
Main_LahaiRoi_ZRJDYKX_44_26,"Tất cả mọi người ở đây đều đã ký vào thỏa thuận. Nếu họ quyết định rời khỏi Lahai-Roi, điều đó có nghĩa là..."
Main_LahaiRoi_ZRJDYKX_44_27,"Bỏ cuộc sao? Còn lâu lắm. Ai biết được, có lẽ tôi sẽ trở lại từ Liên bang Mới sau vài năm nữa. Thật đáng tiếc là lúc đó bạn đã tốt nghiệp rồi."
Main_LahaiRoi_ZRJDYKX_44_28,"Tôi không có ý đó. Nastasha, em luôn là một học sinh xuất sắc... Mọi chuyện không nên kết thúc như thế này."
Main_LahaiRoi_ZRJDYKX_44_29,"Bình tĩnh lại, Denia."
Main_LahaiRoi_ZRJDYKX_44_30,"Tất cả những gì đã xảy ra, đều là do tôi gây ra..."
Main_LahaiRoi_ZRJDYKX_44_31,Hôm nay bạn bị sao vậy? Sao chuyện này lại là lỗi của bạn?
Main_LahaiRoi_ZRJDYKX_44_32,"Tôi xin lỗi, Nastasha. Denia vẫn chưa hồi phục hoàn toàn. Bạn phải thứ lỗi cho chúng tôi."
Main_LahaiRoi_ZRJDYKX_44_33,Ra vậy. Cậu chú ý đường đi nhé. Hôm nay cô ấy có vẻ hơi khác thường.
Main_LahaiRoi_ZRJDYKX_44_34,"Ồ. Và chúc mừng sinh nhật, Denia!"
Main_LahaiRoi_ZRJDYKX_44_35,"Bạn và Denia gặp gỡ thủ thư Nastasha. Khi biết đó là sinh nhật của Denia, cô ấy đã mang ra một món quà mà cô ấy đã ấp ủ từ lâu để tặng Denia.
Cả hai đều nhận thấy bàn tay giả của Nastasha. Cô ấy thừa nhận rằng mình đã bị Voidmatter lây nhiễm trong sự cố trước và sắp rời Spacetrek Collective để hồi phục."
Main_LahaiRoi_ZRJDYKX_45_1,"Bạn ổn không, Denia?"
Main_LahaiRoi_ZRJDYKX_45_2,...
Main_LahaiRoi_ZRJDYKX_45_3,Tần số của bạn hiện đang rất bất ổn. Bạn nên uống thuốc đi. Đi theo tôi.
Main_LahaiRoi_ZRJDYKX_46_1,Tôi xin lỗi. Tôi đã nói dối bạn. Thực ra hôm nay không phải sinh nhật tôi.
Main_LahaiRoi_ZRJDYKX_46_2,Tại sao lại dùng cái này làm cái cớ?
Main_LahaiRoi_ZRJDYKX_46_3,"Đó là bởi vì... sinh nhật được cho là bằng chứng cho thấy bạn đã được sinh ra. Họ luôn nói như vậy, phải không?"
Main_LahaiRoi_ZRJDYKX_46_4,"Mọi người đều có ngày sinh nhật... Sigrika có, Nastasha cũng vậy... Ngay cả những Đơn vị TARD-E được sản xuất trong nhà máy cũng có ngày sinh nhật riêng."
Main_LahaiRoi_ZRJDYKX_46_5,Nhưng tôi không có. Fractsidus không hề lưu giữ bất kỳ ghi chép nào về sự ra đời của tôi. Tôi chẳng có gì để chứng minh danh tính của mình cả.
Main_LahaiRoi_ZRJDYKX_46_6,"Chỉ có hình ảnh này cứ ám ảnh trong tâm trí tôi, lặp đi lặp lại trong những giấc mơ..."
Main_LahaiRoi_ZRJDYKX_46_7,"Tôi luôn bước vào cùng một hồ nước đó. Một người phụ nữ đung đưa cánh tay trong gió, vừa khóc vừa lắc lư."
Main_LahaiRoi_ZRJDYKX_46_8,"Cô ấy nhìn tôi từ xa, vọng gọi: Denia, Denia... Dasvidaniya."
Main_LahaiRoi_ZRJDYKX_46_9,"Vậy nếu tôi thực sự có một cái tên và ngày sinh, có lẽ tôi mới có thể chết như một con người thật, phải không?"
Main_LahaiRoi_ZRJDYKX_46_10,Sao bạn lại nghĩ vậy?
Main_LahaiRoi_ZRJDYKX_46_11,Bởi vì tôi sắp hết thời gian.
Main_LahaiRoi_ZRJDYKX_46_12,"Tôi không còn thời gian cho quá nhiều thứ nữa. Nhưng ít nhất, tôi có thể... cố gắng ra đi với chút phẩm giá, phải không? Tôi cần phải hành xử như một con người thực thụ. Đối diện với những gì mình đã làm, nói lời từ biệt thật lòng... rồi sau đó kết thúc mọi thứ một cách trọn vẹn."
Main_LahaiRoi_ZRJDYKX_46_13,"Thật đáng tiếc. Tôi thậm chí còn chọn một ngày đẹp để làm điều đó, nhưng tôi chưa bao giờ tập cách nói lời từ biệt họ một cách trọn vẹn."
Main_LahaiRoi_ZRJDYKX_46_14,Nói dối... là thứ duy nhất tôi giỏi.
Main_LahaiRoi_ZRJDYKX_46_15,Đây có phải là cái kết mà bạn hài lòng không?
Main_LahaiRoi_ZRJDYKX_46_16,"Tất nhiên là không rồi. Nhưng ít nhất tôi đã thấy nụ cười ngớ ngẩn của họ khi tôi lừa gạt họ hoàn toàn, y như trước đây... Chắc là một điều để chết trong niềm hạnh phúc, tôi đoán vậy."
Main_LahaiRoi_ZRJDYKX_46_17,Nhưng bạn đang khóc.
Main_LahaiRoi_ZRJDYKX_46_18,"Đó chỉ là... một phản ứng thôi. Chỉ vậy thôi. Ý niệm rằng mọi thứ sẽ tan biến, rằng tất cả sẽ trở về với hư vô... nó khiến tôi bật khóc. Ngay lập tức."
Main_LahaiRoi_ZRJDYKX_46_19,Giống như những năm tháng đã qua... Khi tôi lần đầu chạm vào nó...
Main_LahaiRoi_ZRJDYKX_46_20,"Ngay cả khi bạn đã khuất, ngày mai mặt trời vẫn sẽ mọc."
Main_LahaiRoi_ZRJDYKX_46_21,Tôi đương nhiên biết điều đó. Tôi không nghĩ rằng thế giới sẽ thay đổi chỉ vì tôi chết.
Main_LahaiRoi_ZRJDYKX_46_22,Nó sẽ thay đổi.
Main_LahaiRoi_ZRJDYKX_46_23,"Cuộc đời của Sigrika và Nastasha sẽ thay đổi. Họ sẽ mất đi một người bạn quan trọng. Dù cuối cùng họ có thoát khỏi bóng tối bằng cách nào, những gì đã mất... sẽ không bao giờ trở lại."
Main_LahaiRoi_ZRJDYKX_46_24,Bạn đã bao giờ nghĩ đến việc tiếp tục cuộc sống của mình chưa?
Main_LahaiRoi_ZRJDYKX_46_25,Tôi có xứng đáng không?
Main_LahaiRoi_ZRJDYKX_46_26,Đó không phải việc tôi nên phán xét.
Main_LahaiRoi_ZRJDYKX_46_27,Nhưng ở Rinascita... tôi đã gặp những người giống hệt bạn.
