Id,Content
MAIN_YHX_48_12,Remember what I said earlier? It's a nest of competing factions. Anything connected to your past needs to be handled with discretion.
MAIN_YHX_48_13,"So, what do you think? Leader of the Black Shores."
MAIN_YHX_48_15,(Very few people know about that.)
MAIN_YHX_48_16,"Be direct with me, Luuk."
MAIN_YHX_48_17,I know you knew me before. But I acted mostly as a Bloom Bearer in the past.
MAIN_YHX_48_18,"You and I, what exactly are we to each other?"
MAIN_YHX_48_19,"Mm... friends, I'd say. Not the kind who lived in each other's pockets, but, as a Huanglong saying puts it, ""True friendships are still waters that run deep."""
MAIN_YHX_48_20,"We met by chance, and by another twist of fate, you entrusted me with a rather long-term assignment."
MAIN_YHX_48_21,"How about this: ""Strangers in passing who became confidants."" How does that definition suit you?"
MAIN_YHX_48_22,I need time before I can take your word for it.
MAIN_YHX_48_23,Fine... but more vague than I'd like.
MAIN_YHX_48_24,"That's fine. Your work in Lahai-Roi won't be finished so soon, and we still have plenty of opportunities to reacquaint ourselves."
MAIN_YHX_48_25,"Heh, sorry, but it's the truth. We didn't spend much time together, but we got along instinctively."
MAIN_YHX_48_26,"Startorch is a web of competing interests. If this video leaks, it'd create quite the cleanup operation."
MAIN_YHX_48_27,"After your sudden exit years ago, people were lining up to unpack your history. Solaris's golden {Male=boy;Female=girl}, forever a mystery."
MAIN_YHX_48_28,Sorry for the trouble.
MAIN_YHX_48_29,Thank you for handling the cleanup.
MAIN_YHX_48_30,Heh... You're not the same as when we first met. But let's save the reminiscing for later.
MAIN_YHX_48_31,"Nivora's hurt. I've stabilized her, but as a doctor, I must stay to watch over her."
MAIN_YHX_48_32,"From this point, you'll have to proceed alone. We'll wait here for the Academy's retrieval team."
MAIN_YHX_48_33,Alright. I'll see you back at the infirmary.
MAIN_YHX_48_34,"Luuk, when you said I'm ""not the same,"" what did you mean?"
MAIN_YHX_48_35,"Just my impression, I could be wrong. But you seem... lighter now."
MAIN_YHX_48_36,More hopeful. Happier.
MAIN_YHX_48_37,"And that's... not a bad thing, {PlayerName}."
MAIN_YHX_48_38,"(But those droplets in the sky… that was <te href=851024>Retroact Rain</te>. So that might've been an image of an event long ago, not part of the Etheric Sea Phenomenon itself.)"
MAIN_YHX_48_39,"The video records the final moments before the SkyArk Space Station crash. The Etheric Sea expands to engulf Solaris, and a figure with a face identical to yours appears in the sky as Retroact Rain fills the air. Seeing this, a profound and inexplicable anger fills Aemeath's eyes.
Due to Nivora's injury, Luuk stays behind to wait for the Academy's retrieval team. He candidly admits to having been friends with your past self, destroys the video, and advises you to keep all information about your identity confidential."
MAIN_YHX_5_1,(My frequency loss… It's getting worse!)
MAIN_YHX_6_1,Aaaand... nope! Still on the fritz. How are you feeling?
MAIN_YHX_6_2,"I'm… okay. After that mech flew off, I felt less of my frequency bleeding out."
MAIN_YHX_6_3,(That mech's frequency felt like the presence from the rift back in Honami City.)
MAIN_YHX_6_4,"Aemeath, that mech only left after it saw you. After you clashed with it."
MAIN_YHX_6_5,That's twice you've saved me. Each time I'm left with more questions than answers. They say you're the Exostrider's Synchronist who's been missing for over ten years.
MAIN_YHX_6_6,Me? I'm not the Exostrider's Synchronist now.
MAIN_YHX_6_7,I'm its Resonator.
MAIN_YHX_6_8,I just... died first. Call me a digital ghost!
MAIN_YHX_6_9,"Ten plus years back, the underground seal broke. The Threnodian on the other side of the Stridergate was about to swallow Lahai-Roi."
MAIN_YHX_6_10,I was still a student. My sync with the Exostrider hadn't hit a hundred percent yet.
MAIN_YHX_6_11,"But there was no other choice. The Exostrider was still sleeping, so I had to do something... unorthodox."
MAIN_YHX_6_12,So you Overclocked yourself to try to resonate with it?
MAIN_YHX_6_13,"Yup. Impressive, right? I woke the big guy up, if only for a second."
MAIN_YHX_6_14,The seal held. The crisis averted. Everyone I cared about... they made it out okay.
MAIN_YHX_6_15,But it was too much for me. My body couldn't take it and got totally torn apart.
MAIN_YHX_6_16,"So yeah. I died. But I'm still here... just, floatin' around. I've been a little invisible. Well, a lot invisible. To everyone until you."
MAIN_YHX_6_17,Why am I the only one who can see you?
MAIN_YHX_6_18,I couldn't see you before.
MAIN_YHX_6_19,You can see me now... because of this little guy.
MAIN_YHX_6_20,The Exostrider's Reactor Core. My existence is kinda tethered to it now. Think of it as my heart.
MAIN_YHX_6_21,"Even as a digital ghost, I never stopped trying to pull my ""self"" back together. To get back to reality."
MAIN_YHX_6_22,There's something I gotta do. And I gotta be the Exostrider's true Resonator to see it through.
MAIN_YHX_6_23,But our Resonance started with an Overclock. The power I got was unstable from the get-go.
MAIN_YHX_6_24,"I've spent years building it back up with this Core. The Soliskin have been my little helpers, too."
MAIN_YHX_6_25,"Then, not long ago, you ended up with it. That became your backstage pass to seeing me."
MAIN_YHX_6_26,"""Not long ago."" You mean when the Reactor Drive fell?"
MAIN_YHX_6_27,Then it was you. You're the one who saved Mornye when she was dying.
MAIN_YHX_6_28,"You and that junior of yours were always close. We even crossed paths a few times back when I was still... well, around. Of course I'd help."
MAIN_YHX_6_29,"Oh, and by the way? When you charged in to save Professor Mornye you looked pretty cool!"
MAIN_YHX_6_30,...
MAIN_YHX_6_31,…You saw all that.
MAIN_YHX_6_32,"Alright, no more teasing. But I mean it. No matter what, you always choose to save."
MAIN_YHX_6_33,And to me... that's the coolest thing in the world. The most beautiful.
MAIN_YHX_6_34,Anyway! Back to business. The Reactor Core is tied to Sigillum—that's the mech that attacked you.
MAIN_YHX_6_35,"It's like those Voidworms you fought. Made mostly of Exostrider parts, but corrupted. Contaminated by Threnodian Voidmatter."
MAIN_YHX_6_36,"Sigillum... stole a chunk of my power. That threw a wrench in my whole ""reassembling myself"" project. Now it's after the Core, too."
MAIN_YHX_6_37,"Since Sigillum holds this piece of the Exostrider's power, it can't be killed completely as long as the Exostrider and I exist. Now, it can only be me who stops it."
MAIN_YHX_6_38,"And since just touching the thing makes your frequency drain, taking it down should plug your leak, too."
MAIN_YHX_6_39,"Plus, I get my power back. Win-win."
MAIN_YHX_6_40,"So will you help? You've got the Core, and the Reactor Drive is wrecked. I can't do this alone."
MAIN_YHX_6_43,"I can tell you're leaving a few things out, Aemeath."
MAIN_YHX_6_44,"Still, you helped me and a lot of people in Lahai-Roi. That's enough for me to trust you. What do you need me to do?"
MAIN_YHX_6_47,"""Existence"" is the imprint life leaves behind. Being remembered, talked about, and seen..."
MAIN_YHX_6_48,All the places I went when I was alive bear those imprints. The Core's running lets me find and record those frequencies.
MAIN_YHX_6_49,"These little cuties have been my scouts, and they'll be our guides now, too."
MAIN_YHX_6_50,"Pretty easy, huh? All you gotta do is carry the Core and follow our lead."
MAIN_YHX_6_51,I'll do it.
MAIN_YHX_6_52,"Alrighty! Thanks in advance, study buddy."
MAIN_YHX_6_57,And your hand back there...
MAIN_YHX_6_58,"Bingo! Since then, the Core has become energy stored inside you. This is the first time I managed to make it solid. Took me a bit to figure out the trick."
MAIN_YHX_6_59,"But see what it's doing to me? Even with you holding the Core, I keep flickering in and out. One second I can touch you, the next I'm fading right through. So annoying—"
MAIN_YHX_6_60,"Also, I've noticed... when the Core is in your hand, it runs faster."
MAIN_YHX_6_62,(A junior of mine? So I really did know Mornye in the past...)
MAIN_YHX_6_63,"Aemeath saves you from a sudden attack by the mysterious mech, Sigillum. You learn Aemeath is the Exostrider's Resonator. She died years ago, Overclocking her Resonance with the Exostrider to stop the Threnodian from breaking through the Stridergate seal. Her sacrifice left her a digital ghost. You can only see her because you hold the Reactor Core.
To stop Sigillum taking your frequency and to help Aemeath piece her ""self"" back together—her physical form as the Exostrider's complete Resonator—you agree to work together."
MAIN_YHX_7_1,"Before we go, I need to contact Mornye."
MAIN_YHX_7_2,"The Reactor Drive was Lahai-Roi's ""sun."" If I'm using the Core, the Academy will want to know."
MAIN_YHX_7_3,Go for it! No problem!
MAIN_YHX_7_4,The Soliskin went down the lift. Let's follow.
MAIN_YHX_8_1,"Has something happened, Mentor?"
MAIN_YHX_8_2,(Tell her about the Reactor Core.)
MAIN_YHX_8_3,I see. So the Reactor Drive's Core survived the crash?
MAIN_YHX_8_4,"It must be the key to reactivating the Exostrider. Of course, then the official stance is that it be returned. Startorch Academy and the Roya would both agree on that."
MAIN_YHX_8_5,"But, as you said, curiosity from the Institute is inevitable—"
MAIN_YHX_8_6,Mornye?
MAIN_YHX_8_7,"My, my. Already caused a stir in the training grounds? Color me impressed."
MAIN_YHX_8_8,I'll have people clean up the aftermath. You can carry on as you see fit.
MAIN_YHX_8_9,You were monitoring my comms with Mornye?
MAIN_YHX_8_10,You're a person of special interest. Of course we keep an eye on your movements.
MAIN_YHX_8_11,"""We""?"
MAIN_YHX_8_12,"Yes, ""we."" The Spacetrek Collective. Think of us as the annoying adults on campus."
MAIN_YHX_8_13,I'll handle the debate between the Institute and the Academy about the Core. This is a matter of priority. They'll listen to me.
MAIN_YHX_8_14,"But when you're done with your business, I'll need you to return the Core to the Exostrider, {PlayerName}."
MAIN_YHX_8_15,Why is the Spacetrek Collective pushing this so hard?
MAIN_YHX_8_16,"You should know. You have a past in Lahai-Roi, and you have some kind of connection with the Exostrider."
MAIN_YHX_8_17,"The Twilight Epoch, the Unending Winter described in Royan legend... the threat of the Threnodian Aleph-1 is growing. We need the Exostrider awakened. Returning that Reactor Core is the only way."
MAIN_YHX_8_18,We've always trusted you to stand with us in this matter. To stand on the side of humanity.
MAIN_YHX_8_19,"You know where to find me if you need anything, {PlayerName}. And my door is always open if you just want to talk."
MAIN_YHX_8_20,"You didn't mention it to Mornye, but I suspect... your possession of it traces back to Aemeath, doesn't it?"
MAIN_YHX_8_21,"President Lucilla, I don't appreciate being interrogated over a tapped line."
MAIN_YHX_8_22,"Heh, my apologies. As the one responsible for this Academy, matters related to the Exostrider tend to cloud my judgement."
MAIN_YHX_8_23,"Here is a peace offering. I've granted you full clearance: passes for the Starward Riseway, archive access, and use of Academy weaponry and equipment."
MAIN_YHX_8_24,I'll also personally apologize to Professor Mornye for interrupting your comms and ensure her next research grant is... substantially approved.
MAIN_YHX_8_25,"How's that, {PlayerName}? More to your liking?"
MAIN_YHX_8_26,(Aemeath definitely glossed over some things.)
MAIN_YHX_8_27,"(Like what happened during our previous encounter, what she's done since becoming a digital ghost, and the real reason why Sigillum stole her power.)"
MAIN_YHX_8_28,"(After years drifting like this, to still hold onto that spirit... Her will must be strong. Prying answers from her won't be easy.)"
MAIN_YHX_8_29,(I'll bide my time. The right moment will come.)
MAIN_YHX_8_30,"After the incident with Warren, we upgraded safety protocols on public lines. No more overstepping."
MAIN_YHX_8_31,"Lucilla taps your comms, requesting that you immediately return the Reactor Core to the Exostrider.
Later, as an apology for her heavy-handedness, she grants you full access clearance for your mission."
MAIN_YHX_9_1,The Soliskin are leading us to the auditorium first.
MAIN_YHX_9051_1,"Ugh, I hope we won't run into bad weather again like last time…"
MAIN_YHX_9051_2,Everyone confirm you've got everything?
MAIN_YHX_9051_3,Relax. We've packed more than enough supplies for this frostlands field trip.
MAIN_YHX_9052_1,The snow is piled up so deep here.
MAIN_YHX_9052_2,Yeah. Keep an eye out for the Void Storm and our surroundings.
MAIN_YHX_9052_3,If an avalanche breaks loose...
MAIN_YHX_139_1,"Almost clear of the danger zone. You haven't lost your touch, {PlayerName}."
MAIN_YHX_139_2,"Phew, th-that was close..."
MAIN_YHX_139_3,I think I see something up ahead.
MAIN_YHX_157_1,Look left!
MAIN_YHX_158_1,I hacked the SkyArk System. This is the data archive sector. Those blocks are all storage modules.
MAIN_YHX_158_2,And that moving one? An anomalous module gone hostile due to the SkyArk System's glitches.
MAIN_YHX_159_1,Voidmatter levels seem to have risen...
MAIN_YHX_160_1,The anomalies here are more pronounced than before.
MAIN_YHX_161_2,"{PlayerName}, hang in there. I'm working on something in the SkyArk System!"
MAIN_YHX_161_3,Use the Adapter to disrupt these Error Modules!
MAIN_YHX_162_1,"Breach complete! Hey, {PlayerName}, do you know how to play rock-paper-scissors?"
MAIN_YHX_162_2,"Good. Now, go ""rock!"""
MAIN_YHX_163_1,Look! Lahai-Roi Blocks is complete!
MAIN_YHX_163_2,"In the Space Fantasy: Katya series, every copy included this mini-game. I love it so much! And I'm really good at it! Hehe."
MAIN_YHX_164_1,These things are just like minions in the Space Fantasy: Katya series. I'll clear them out for you.
MAIN_YHX_164_2,Ah! Those modules fell and took out the hostiles...? Doesn't it feel like we've been extra lucky this whole way?
MAIN_YHX_164_3,"You're right, but some modules did attack us. Hard to tell if the SkyArk System likes us or not."
MAIN_YHX_165_1,The frequency here is unstable too... Try using the Module Adapter to disrupt it.
MAIN_YHX_166_1,It's moving deeper into the sector.
MAIN_YHX_166_2,I'm on it!
MAIN_YHX_167_1,Yeah! We won! Amazing play. Wish we could play another round of Lahai-Roi Blocks again!
MAIN_YHX_19_1,"{PlayerName}, watch out for the shattered ice!"
MAIN_YHX_19_2,Need to find shelter.
MAIN_YHX_19_3,Argh... Why did it...?
MAIN_YHX_23_1,"(Back in Mt. Firmament, I saw characters like this… they belonged to the Court of Savantae.)"
MAIN_YHX_23_2,(But I still can't make out what it's saying.)
MAIN_YHX_24_1,This is...
MAIN_YHX_24_2,"Welcome aboard the SkyArk! I'm Wenlu, your guide for today's tour."
MAIN_YHX_24_3,"Teachers, please stay with your assigned groups and ensure this one-day tour goes smoothly."
MAIN_YHX_24_4,Please direct your attention here. This containment unit holds droplets of the <te href=750035>Etheric Sea</te> itself!
MAIN_YHX_24_5,"As you know, the Etheric Sea suddenly appeared above Solaris one day."
MAIN_YHX_24_6,What is the Etheric Sea? What does it do? And why does it appear?
MAIN_YHX_24_7,The Court of Savantae conducts research here at <te href=750039>SkyArk</te> to seek answers to these questions.
MAIN_YHX_24_8,"Next, please scan your clearance with the system and follow me in an orderly manner."
MAIN_YHX_24_9,"We will now proceed to the central deck. Awaiting us is this station's most significant breakthrough—a Mass Relay Device, powered by a stabilized sample of the Etheric Sea."
MAIN_YHX_24_10,"A sample of the Etheric Sea—? If it's part of the fallen debris, can it be… this research started before the phenomenon first appeared?!"
MAIN_YHX_24_11,"""One-day tour,"" huh? From the way she spoke, the visitors must've been school kids."
MAIN_YHX_24_12,Guess hopping a shuttle into orbit wasn't a big deal back then.
MAIN_YHX_24_13,"A Court of Savantae space station, this is an exceptionally rare find."
MAIN_YHX_24_14,How do you know how to operate the systems here?
MAIN_YHX_24_15,How do you recognize the Court of Savantae's lettering?
MAIN_YHX_24_16,The Academy has recovered other debris from this era. The systems have enough common architecture for me to manage a basic reboot.
MAIN_YHX_24_17,As for the Court of Savantae's characters… let's just say I developed an interest in it under unique circumstances.
MAIN_YHX_24_18,"The characters on that pen, they're Court of Savantae letters."
MAIN_YHX_24_19,"I obtained it by chance. In fact, it happens to involve you."
MAIN_YHX_24_20,"But this isn't the place for that story. When we're back at the Academy, come by the infirmary. I'll explain then."
MAIN_YHX_24_21,After all... it is a long story.
MAIN_YHX_24_22,"Ooh, sounds mysterious! I wanna hear the story too. Please? Pretty please?"
MAIN_YHX_24_23,Depends on the situation.
MAIN_YHX_24_24,Like I could stop a digital ghost anyway?
MAIN_YHX_24_25,"Heh, I'll hang back and wait for my cue, then."
MAIN_YHX_24_26,Fair point. Don't forget I can even sneak into your Terminal!
MAIN_YHX_24_27,"Everyone, this way please! The visitor registration system is here."
MAIN_YHX_24_28,"Oh my, this is an… ABSOLUTELY... INCREDIBLE DISCOVERY!!! Thank my lucky stars I came to the frostlands today."
MAIN_YHX_24_29,"That guide was probably a hologram frozen in the system's memory. Hah, those brilliant minds in the Institute will be wetting themselves over this."
MAIN_YHX_24_30,"The containment unit looks custom-made, too. Transporting those samples safely would've been a massive logistical operation."
MAIN_YHX_24_31,"During that initial event, the Court of Savantae briefly glimpsed a figure of a white-haired woman. She vanished in an instant, leaving countless puzzles in her wake."
MAIN_YHX_24_32,"Inside, the observation room's system activates a hologram, projecting a tour led by a former guide, Wenlu. You learn that this place is the ""SkyArk Space Station,"" constructed by the Court of Savantae to research the once small gathering of the Etheric Sea above Solaris.
Luuk shows you a pen engraved with Court of Savantae characters, telling you it has a connection to you. Saving the details for a more appropriate location, he invites you to his office to talk more after returning to campus."
MAIN_YHX_25_1,Welcome aboard the SkyArk Space Station. It's an honor to share this vessel of knowledge with you as we journey across the stars.
MAIN_YHX_26_1,The clearance we got won't grant us access to the entire station. We'll need to register again later.
MAIN_YHX_26_2,"Also, while the hull looks intact, the system is reading several parameters in the red."
MAIN_YHX_26_3,"…It could be the Etheric Sea's droplets affecting the surroundings, spreading through the station."
MAIN_YHX_27_1,"That flowing sphere is the Mass Relay Device, with the Etheric Sea as its core."
MAIN_YHX_27_2,Let's check the console.
MAIN_YHX_28_1,"With the droplets dispersed, some space station sectors have become unstable."
MAIN_YHX_28_2,This Mass Relay Device shares the same origin as the droplets. It can stabilize them and also punch a corridor to other sectors.
MAIN_YHX_28_3,Incredible… that it has such capabilities...
MAIN_YHX_29_1,"Ah, the hatch over there is back to normal…"
MAIN_YHX_30_1,Interesting… Feels different from how I usually move.
MAIN_YHX_31_1,Pathway's blocked. Let's try the Module Adapter.
MAIN_YHX_32_1,Look here!
MAIN_YHX_32_2,"Hello? Digital ghost, remember? Hacking this is easy."
MAIN_YHX_32_3,"""Welcome to Aemy Maps—!"""
MAIN_YHX_33_1,"Wow! Solaris's rising star, everyone! What a leap!"
MAIN_YHX_33_2,"Oh, come on..."
MAIN_YHX_34_1,Track system activated. Done!
MAIN_YHX_34_2,This track was used to transport experimental samples from space. The storage facility should be just ahead.
MAIN_YHX_35_1,"These containment units hold star fragments and Etheric Sea Droplets, all collected in EVA missions by our very own Uncle Clemente, who just gave you a tour."
MAIN_YHX_35_2,"It's exhausting work. After each mission, he requires a full cycle in a recovery pod. Let's thank Uncle Clemente and then gather here."
MAIN_YHX_35_3,"Now, please welcome Project Director Junxi to give us an overview of the Etheric Sea Initiative."
MAIN_YHX_35_4,"By now, you will have experienced our Mass Relay Device."
MAIN_YHX_35_5,It is our first major breakthrough and definitive proof of our theory that Etheric Sea can be utilized as a gateway.
MAIN_YHX_35_6,"<color=YellowD>The droplets exhibit unique quantum properties. Used as a medium, they could help us reach places no one on Solaris has ever set foot</color>."
MAIN_YHX_35_7,"We haven't found the way yet, but I believe these obstacles will be solved soon."
MAIN_YHX_35_8,"I have faith, not just in the Court of Savantae, but also in humanity's resolve to explore the stars, and in the budding curiosity I see before me."
MAIN_YHX_35_9,A mind that feeds on the light of distant stars will never be content to simply look. It will find a way to make the journey.
MAIN_YHX_35_10,"Recently, a brilliant new mind joined <te href=750039>SkyArk</te>. Her work was instrumental in developing the Mass Relay Device."
MAIN_YHX_35_11,Let's welcome Professor Weiying to share her vision—
MAIN_YHX_35_12,A pity. His hopes never came true. Humanity's quest to reach the stars has only gone backward.
MAIN_YHX_35_13,To feed on the light of stars... Pfff.
MAIN_YHX_35_14,Venturing into the unknown beyond the Etheric Sea... Romantic idea. Though who says something ugly isn't waiting out there in the dark?
MAIN_YHX_35_15,"{PlayerName}, over here. I found something interesting in the system logs."
MAIN_YHX_35_16,"The station fell long ago, but according to this, the SkyArk System was briefly reactivated after years of silence."
MAIN_YHX_35_17,Could someone still be alive?
MAIN_YHX_35_18,Not likely. We'd have found signs of life long before now.
MAIN_YHX_35_19,The activation sequence was used only to seal hatches and lock equipment. After that... nothing.
MAIN_YHX_35_20,Can you see who activated it?
MAIN_YHX_35_21,Hold on… Yes. Clearance belonged to Clemente.
MAIN_YHX_35_22,(The one who gathered the droplets…?)
MAIN_YHX_35_23,"That's all I can pull for now, but the Academy will run a full investigation later. I'll keep you in the loop."
MAIN_YHX_35_24,Good. Keep me posted.
MAIN_YHX_35_25,Shame the director's speech got cut off.
MAIN_YHX_35_26,I can't help but wonder what that colleague of his was going to say.
MAIN_YHX_35_27,"At a storage facility in the station, a hologram introduction from Project Director Junxi of the Etheric Sea Initiative explains that Etheric Sea Droplets have the potential to be used as a medium to explore outer space. Hearing this, Aemeath mutters a sarcastic remark.
While checking the system logs, Luuk discovers that the SkyArk System, which should have lain dormant for ages, was briefly reactivated years after its crash by the astronaut Clemente."
MAIN_YHX_36_1,Welcome aboard the SkkkyyyyArrrrrrk—
MAIN_YHX_37_1,The station's security grid is offline in this sector.
MAIN_YHX_37_2,The monsters... Voidmatter has made them highly unstable.
MAIN_YHX_40_1,Welcome aboard the SkyArk Space Station. Your one-day tour has ended. Please follow your guide back to the central deck and log out of the visitor system in an orderly fashion.
MAIN_YHX_40_2,May we meet again among the stars.
MAIN_YHX_42_1,"Uhh, there are traces of Void Storm contamination everywhere!"
MAIN_YHX_42_2,This concentration of Voidmatter should've flooded the upper decks by now. Could something be containing it down here?
MAIN_YHX_42_3,Further in... Something's down there.
MAIN_YHX_107_1,"All good on your end, golden {Male=boy;Female=girl}? Lucilla mentioned the Exostrider in the frostlands just moved. Please tell me that was you?"
MAIN_YHX_107_2,"That was Aemeath. Given how well you know me, I assume you know her, too."
MAIN_YHX_107_3,You found her?
MAIN_YHX_107_4,I brought her back to the Academy. It's a long story. I'll fill you in when there's time.
MAIN_YHX_107_5,"Understood. But I do have to ask, on Lucilla's behalf: what's the status of the Core?"
MAIN_YHX_107_6,It was returned to the Exostrider.
MAIN_YHX_107_7,That explains it. The Research Institute is reporting a spike in Voidmatter concentrations over Lahai-Roi. Void Storm activity is kicking up again.
MAIN_YHX_107_8,"Back when the Reactor Drive was in the sky, its annual self-diagnostics caused the Exostrider's Greatsword pointed at the Threnodian to weaken."
MAIN_YHX_107_9,The Exostrider is probably running the same procedure now to integrate what you returned. Best for you both to stay within the Academy until peak season passes.
MAIN_YHX_107_10,"Alright, I'll be careful."
MAIN_YHX_107_11,"Next time you're in the infirmary, we should revisit your old plan. The one tied to the Exostrider, the Stridergate, and the Threnodian."
MAIN_YHX_107_12,"For now, just be with Aemeath. It must be a great relief to have her back. I'm happy for you."
MAIN_YHX_107_13,"You've earned a break, {PlayerName}. Get some rest."
MAIN_YHX_107_14,Luuk Herssen informs you that Void Storm activity has increased due to the Exostrider running self-diagnostics. He advises you not to leave the Academy during this time.
MAIN_YHX_108_1,(Looks like Aemeath is at the auditorium. What's she doing there?)
MAIN_YHX_109_1,You know what? I just had a brilliant idea!
MAIN_YHX_109_2,Why do I get the feeling someone's about to get in trouble when you talk like that?
MAIN_YHX_109_3,Hey! That's a totally unfair stereotype from when I was a kid playing with <te href=750041>Snowfluff Seals</te>!
MAIN_YHX_109_4,"I was just thinking, now that people can actually see me, I could... you know, attend my own fan meeting."
MAIN_YHX_109_5,"""An unfinished song, completed after all these years!"" Doesn't that sound amazing?"
MAIN_YHX_109_6,It sure does.
MAIN_YHX_109_7,Your fans would lose their minds.
MAIN_YHX_109_8,"I know, right! You have to come too!"
MAIN_YHX_109_9,"You have to see this star perform, {PlayerName}! Forget all your worries for a night and just enjoy the young energy of Startorch Academy!"
MAIN_YHX_109_10,Aemeath tells you she wants to attend the fan meeting and finish the song she never got to complete.
MAIN_YHX_110_1,"For years, the little website I threw together to post songs kept getting comments."
MAIN_YHX_110_2,"They'd talk about how much they loved a song, or share problems they were having in their lives. And then... they started connecting with each other."
MAIN_YHX_110_3,"I never saw myself as a hitmaker. I was just an amateur, singing what was in my heart."
MAIN_YHX_110_4,"But over time, they stopped being just my songs. They became... a melody that connected people."
MAIN_YHX_110_5,"If my listeners want a complete song, I'll finish it for them. Or maybe for me, too."
MAIN_YHX_110_6,"You really do care about the people of Lahai-Roi, don't you, Aemeath?"
MAIN_YHX_110_7,"I guess I do now. Wouldn't have said that at the start, though."
MAIN_YHX_110_8,"To be honest, I never had some grand passion. Before I became a ghost, I just wanted to live an easy, happy life and try a little bit of everything."
MAIN_YHX_110_9,"And my whole ""I want to be a savior"" thing? Well, that was just me trying to copy you."
MAIN_YHX_110_10,"But after I died, I had all this time. Time to notice the people and things in Lahai-Roi I'd overlooked before."
MAIN_YHX_110_11,"So many people here dream of becoming stars themselves, but that was never my dream."
MAIN_YHX_110_12,I'd rather be the one who looks up at the stars. The one who watches over them.
MAIN_YHX_110_13,Really? But the way I see it...
MAIN_YHX_110_14,You're already shining like one.
MAIN_YHX_110_15,You've already watched over Lahai-Roi.
MAIN_YHX_110_16,"Go on then, Aemeath. I want to hear you sing."
MAIN_YHX_110_17,You'd better! 'Cause you're my most important audience today.
MAIN_YHX_110_18,"But first… hmm, you need a better look for the show."
MAIN_YHX_110_19,"There! Brand new, just like I remember you wearing. Looks good, right? A new place calls for a new look."
MAIN_YHX_110_20,"Ah, this brings me back..."
MAIN_YHX_110_21,"I remember when you used to wear this around the Academy. You'd leave a whole trail of swooning admirers in your wake, Solaris's great savior!"
MAIN_YHX_110_22,...
MAIN_YHX_110_23,"Alright, that's enough out of you."
MAIN_YHX_110_24,"Haha! What, are you blushing? Since when is having charm a bad thing?"
MAIN_YHX_110_25,"Now, go grab that seat over there. Best view in the house. I scouted it myself back when I used to nap through lectures."
MAIN_YHX_110_26,"As for me, it's showtime."
MAIN_YHX_110_27,"During her long years as a digital ghost, Aemeath gradually understood the true weight of the word ""savior."" You tell her she has long since become the savior of Lahai-Roi.
The fan meeting is about to begin, and Aemeath walks towards the stage."
MAIN_YHX_112_1,I-it's her... Fleet Snowfluff! That's definitely her voice!
MAIN_YHX_112_2,I can't believe she's actually here! See? Skipping class was totally worth it!
MAIN_YHX_112_3,"Aww, she's so bubbly and spirited! Just like her songs!"
MAIN_YHX_112_4,"I'm getting her autograph later! Of all the songs she's posted online, my favorite is ""Indigo Universe."" What's yours?"
MAIN_YHX_112_5,Of course it's The TARD-E Song! It's so funny and catchy!
MAIN_YHX_112_6,You can't be serious?! That song's pure brainrot.
MAIN_YHX_113_1,Aemeath from Rabelle College. She's been missing for years. Why would she be here?
MAIN_YHX_113_2,Aemeath? The same one Professor Sakya always talked about?
MAIN_YHX_113_3,Yeah. She always wanted her as a mentee. She still brings her up to us.
MAIN_YHX_113_4,"""I thought the biggest problem would be that little rascal refusing to finish her studies, or me finally losing my mind from her antics. I never thought she'd just... vanish."""
MAIN_YHX_113_5,Professor Sakya is going to be over the moon to see her.
MAIN_YHX_114_1,"Aemeath… I heard that name from a senior in Energy Science, but I never imagined she was Fleet Snowfluff! No, no, I can't accept this!"
MAIN_YHX_114_2,Why?
MAIN_YHX_114_3,B-because she was the social butterfly of the Academy! The professors' headache and their golden student all in one!
MAIN_YHX_114_4,I still don't see why that's upsetting. It all sounds great to me.
MAIN_YHX_114_5,"Her song ""Fallen Petals""… after hearing it, I always pictured Fleet Snowfluff as a tender, gentle soul. But now…"
MAIN_YHX_114_6,"Umm… I mean, she never really seemed that way from her online replies? Maybe your impression of her was a little too personal?"
MAIN_YHX_115_1,(My homeland… the Sentinels... and the Exostriders…)
MAIN_YHX_115_5,(The Exostriders were built to transport the Sentinels. The wreck Aemeath found in the Voidmatter suggests not all of them made it through.)
MAIN_YHX_115_6,"(The wreck's design matches the Exostrider here in Lahai-Roi, the one forced to go offline to stop the Threnodian. Their power should be comparable.)"
MAIN_YHX_115_7,"(So why was one destroyed and devoured, while the other managed to stop the Threnodian and seal the <te href=750036>Stridergate</te> with its greatsword? Where did that strength come from?)"
MAIN_YHX_115_8,(There's a piece that's missing.)
MAIN_YHX_115_9,All done. Let's go.
MAIN_YHX_115_10,Where did all your fans go?
MAIN_YHX_115_11,Already finished with the fan meet?
MAIN_YHX_115_12,"Please, a little meet and greet? I used to host huge parties at the Academy."
MAIN_YHX_115_13,"So, where to next?"
MAIN_YHX_115_14,"A wander about the Academy, just like we planned. No rush, just a quiet stroll!"
